Prey,Predator,PreyMass,PredatorMass
dead organic matter,saphrophytes,-999,-999
bacteria,ciliates,9.5e-16,2.63e-09
root exudates,root feeding nematodes,-999,2.35e-07
bacteria,flagellates,9.5e-16,3.63e-07
Enchytraeidae,Oribatida sp. (juv),-999,7.36e-07
bacteria,bacterivorous nematodes,9.5e-16,8.52e-07
flagellates,predacious nematodes,3.63e-07,3.56e-06
omnivorous nematodes,predacious nematodes,6.02e-05,3.56e-06
Isotomiella minor,Leitneria granulata (juv),3.27e-06,4.8e-06
Ceratophysella denticulata,Veigaia sp. (juv),5.96e-06,6.03e-06
Folsomia quadrioculata,Veigaia sp. (juv),5.41e-06,6.03e-06
Folsomia spinosa,Veigaia sp. (juv),5.41e-06,6.03e-06
Leitneria granulata (juv),Veigaia sp. (juv),4.8e-06,6.03e-06
Micranurida pygmaea,Veigaia sp. (juv),5.04e-06,6.03e-06
Sminthurinus aureus,Veigaia sp. (juv),5.1e-06,6.03e-06
Enchytraeidae,Suctobelbella sp.,-999,6.17e-06
Prozercon fimbriatus,Rhodacarellus kreuzi,6.12e-06,7.04e-06
Rhodacarellus kreuzi,Zercon sp. (juv),7.04e-06,7.12e-06
Enchytraeidae,Oppiella nova,-999,8.99e-06
Deuteraphorura inermis,Zercon cf gurensis,8.45e-06,1.22e-05
Lepidocyrtus lanuginosus,Zercon cf gurensis,8.99e-06,1.22e-05
Enchytraeidae,Oppiella subpectinata,-999,1.52e-05
Mesaphorura sp.,Pergamasinae (juv) {s},1.46e-05,1.87e-05
Paratullbergia callipygos,Pergamasinae (juv) {s},1.46e-05,1.87e-05
Atropacarus striculus,Lithobius sp1 {s},2.49e-05,4.11e-05
Chamobates cuspidatus,Lithobius sp1 {s},1.55e-05,4.11e-05
Elateridae sp1 (juv) {m},Lithobius sp1 {s},0.000283672,4.11e-05
Hahnia pusilla (juv),Lithobius sp1 {s},0.000174151,4.11e-05
Hypochthonius rufulus,Lithobius sp1 {s},2.51e-05,4.11e-05
Pergamasinae (juv) {s},Vulgarogamasus sp. (juv),1.87e-05,5.1e-05
Scolopendrella cf. subnuda {s},Vulgarogamasus sp. (juv),2.33e-05,5.1e-05
Urodiaspis tecta (juv),Vulgarogamasus sp. (juv),2.28e-05,5.1e-05
Uropoda cassidea (juv),Vulgarogamasus sp. (juv),3.95e-05,5.1e-05
algae,omnivorous nematodes,-999,6.02e-05
amoebae,omnivorous nematodes,2.8e-08,6.02e-05
bacterivorous nematodes,omnivorous nematodes,8.52e-07,6.02e-05
ciliates,omnivorous nematodes,2.63e-09,6.02e-05
fungivorous nematodes,omnivorous nematodes,5.35e-07,6.02e-05
Hahnia pusilla (juv),Lithobius sp2 {s},0.000174151,6.6e-05
Linyphiidae (juv),Lithobius sp2 {s},0.000519895,6.6e-05
Enchytraeidae,Nothrus silvestris,-999,8.43e-05
Diplocephalus picinus,Lithobius sp3 {m},0.001612679,0.000204057
Lithobius sp3 {m},Trombidiidae,0.000204057,0.000694885
Clubionidae (juv),Lithobius cf. crassipes (juv),0.003435355,0.000951286
Lithobius sp3 {m},Tenuiphantes tenebricola,0.000204057,0.001080164
Lithobius cf. crassipes (juv),Xantholinus sp. (juv) {m},0.000951286,0.001552369
Uropoda cassidea,Xantholinus sp. (juv) {m},8.54e-05,0.001552369
Apostenus fuscus,Lithobius cf. mutabilis (juv),0.008812524,0.001784674
Julidae sp.,Lithobius cf. mutabilis (juv),0.00617,0.001784674
Linyphiidae (juv),Lithobius cf. mutabilis (juv),0.000519895,0.001784674
Hahnia pusilla,Microneta viaria,0.001021355,0.001863227
Hahnia pusilla (juv),Harpactea lepida (juv) small,0.000174151,0.002996785
Agriotes acuminatus (juv),Lithobius crassipes,0.009457606,0.003348347
Linyphiidae (juv),Lithobius crassipes,0.000519895,0.003348347
Athous zebei (juv) {m},Lithobius sp.,0.004052368,0.00359344
Harpactea lepida (juv) small,Lithobius sp.,0.002996785,0.00359344
Microneta viaria,Theridiidae sp. (juv),0.001863227,0.003831577
Enchytraeidae,Staphylinidae spec,-999,0.004003596
Athous sp. (juv),Macrargus rufus,0.000875669,0.004556828
Geophilus ribauti,Macrargus rufus,0.004253993,0.004556828
Staphylinidae spec,Walckenaeria atrotibialis,0.004003596,0.004654898
Linyphiidae (juv),Schendyla nemorensis,0.000519895,0.005111424
Harpactea lepida large,Lithobius dentatus,0.014693674,0.006537213
Allaiulus nitidus {xl},Geophilomorpha sp.,0.00468865,0.006669259
Aegopinella nitidula (juv),Strigamia acuminata,0.006715285,0.006997365
Aporrectodea sp. (juv) {xl},Strigamia acuminata,0.05,0.006997365
Geophilomorpha sp.,Strigamia acuminata,0.006669259,0.006997365
Hahnia pusilla (juv),Strigamia acuminata,0.000174151,0.006997365
Steganacarus magnus,Strigamia acuminata,0.0004634,0.006997365
Glomeris marginata,Lithobius piceus,0.016627644,0.007029912
Glomeris sp.,Lithobius piceus,0.226675,0.007029912
Anelasmocephalus cambridgei,Geophilus flavus,0.008190923,0.007949148
Athous haemorrhoidalis (juv),Geophilus flavus,0.011601014,0.007949148
Athous vittatus (juv),Geophilus flavus,0.007401825,0.007949148
Cylisticus sp.,Geophilus flavus,0.003154401,0.007949148
Clubionidae (juv),Robertus lividus,0.003435355,0.008396656
