Prey,Predator,PreyMass,PredatorMass
PhytoP,Fabricia stellaris,0.0001,0.0002
PhytoP,Zooplankton,0.0001,0.001
Clathromorphum circumscriptum,Nematoda,0.000228,0.01
Fabricia stellaris,Eteone longa,0.0002,0.0108
Zooplankton,Eteone longa,0.001,0.0108
Clathromorphum circumscriptum,Littorina saxatilis,0.000228,0.0349
Fucus,Littorina saxatilis,0.000228,0.0349
Clathromorphum circumscriptum,Littorina obtusata,0.000228,0.0543
Diatomophyceae,Littorina obtusata,0.0002,0.0543
Fucus,Littorina obtusata,0.000228,0.0543
Clathromorphum circumscriptum,Gammarus oceanicus,0.000228,0.1309
Fucus,Gammarus oceanicus,0.000228,0.1309
Zooplankton,Gammarus oceanicus,0.001,0.1309
Clathromorphum circumscriptum,Testudinalia testudinalis,0.000228,0.1706
Fucus,Testudinalia testudinalis,0.000228,0.1706
