Prey,Predator,PreyMass,PredatorMass
forbs,passerines,-999,29
shrubs,passerines,-999,29
grasses and sedges,lemmings,-999,44
mosses,lemmings,-999,44
shrubs,lemmings,-999,44
arthropods,shorebirds,0.002,95.66
lemmings,Mustela erminea,44,124
arthropods,Stercocarius spec.,0.002,314
lemmings,Stercocarius spec.,44,314
shorebirds,Stercocarius spec.,95.66,314
lemmings,Falco spec.,44,763.5
shorebirds,Falco spec.,95.66,763.5
shorebirds,Larus spec.,95.66,1110
waterfowl,Larus spec.,1275,1110
forbs,waterfowl,-999,1275
Mustela erminea,Bubo scandiacus,124,1728.75
lemmings,Bubo scandiacus,44,1728.75
passerines,Bubo scandiacus,29,1728.75
waterfowl,Vulpes lagopus,1275,3300
